dept,insee,cp,nom,priorite
"62","62646","62860",Palluel,"7"
"62","62858","62182",Villers-lÃ¨s-Cagnicourt,"7"
"62","62484","62159",Lagnicourt-Marcel,"7"
"62","62673","62860",QuÃ©ant,"7"
"62","62728","62860",Rumaucourt,"7"
"62","62782","62860",Saudemont,"7"
"62","62619","62128",Noreuil,"7"
"62","62164","62860",Bourlon,"6"
"62","62298","62860",Epinoy,"7"
"62","62469","62860",Inchy-en-Artois,"7"
"62","62671","62860",Pronville-en-Artois,"7"
"62","62709","62182",Riencourt-lÃ¨s-Cagnicourt,"7"
"62","62781","62860",Sauchy-LestrÃ©e,"6"
"62","62096","62124",Beaumetz-lÃ¨s-Cambrai,"7"
"62","62559","62860",Marquion,"4"
"62","62739","62860",Sains-lÃ¨s-Marquion,"7"
"62","62839","62159",Vaulx-Vraucourt,"7"
"62","62591","62124",Morchies,"7"
"62","62421","62147",Havrincourt,"7"
"62","62013","62217",Agny,"2"
"62","62099","62217",Beaurains,"2"
"62","62263","62000",Dainville,"2"
"64","64051","64120",Arraute-Charritte,"7"
"27","27189","27190",La Croisille,"7"
"66","66089","66320",Joch,"7"
"79","79038","79300",BoismÃ©,"7"
"79","79049","79300",Bressuire,"2"
"3","3165","3250",Le Mayet-de-Montagne,"7"
"3","3174","3300",Molles,"7"
"3","3131","3120",Isserpent,"7"
"3","3223","3120",Saint-Christophe,"7"
"3","3257","3120",Saint-Prix,"7"
"3","3224","3250",Saint-ClÃ©ment,"7"
"3","3021","3800",BÃ¨gues,"6"
"3","3050","3250",La Chabanne,"7"
"3","3066","3250",ChÃ¢tel-Montagne,"6"
"3","3128","3380",Huriel,"7"
"3","3082","3600",Commentry,"4"
"3","3052","3170",Chamblet,"7"
"3","3215","3150",RongÃ¨res,"6"
"3","3238","3440",Saint-Hilaire,"7"
"3","3187","3150",Montoldre,"7"
"3","3122","3210",Gipcy,"7"
"92","92024","92110",Clichy,"1"
"64","64035","64210",Arbonne,"2"
"8","8047","8430",Barbaise,"7"
"8","8162","8090",Fagnon,"7"
"8","8449","8460",Thin-le-Moutier,"7"
"8","8352","8430",Raillicourt,"7"
"8","8341","8430",Poix-Terron,"7"
"8","8305","8430",Montigny-sur-Vence,"7"
"8","8236","8430",Jandun,"7"
"8","8228","8430",La Horgne,"7"
"8","8348","8270",Puiseux,"7"
"8","8317","8450",La Neuville-ÃƒÂ -Maire,"7"
"8","8020","8390",Les Petites-Armoises,"7"
"8","8300","8390",Le Mont-Dieu,"7"
"8","8434","8390",Sy,"7"
"8","8085","8240",Brieulles-sur-Bar,"7"
"8","8334","8450",Omicourt,"7"
"8","8454","8430",Touligny,"7"
"8","8115","8450",ChÃ©mery-ChÃ©hÃ©ry,"7"
"8","8248","8430",Launois-sur-Vence,"7"
"8","8201","8430",GruyÃ¨res,"7"
"8","8472","8270",Viel-Saint-Remy,"7"
"8","8324","8430",Neuvizy,"7"
"8","8496","8270",Wagnon,"7"
"8","8163","8270",Faissault,"7"
"8","8479","8430",Villers-le-Tourneur,"7"
"8","8478","8430",Villers-le-Tilleul,"7"
"8","8467","8270",Vaux-Montreuil,"7"
"8","8205","8430",Hagnicourt,"7"
"8","8327","8160",Nouvion-sur-Meuse,"7"
"8","8388","8160",Saint-Marceau,"7"
"8","8482","8430",Villers-sur-le-Mont,"7"
"8","8140","8160",Dom-le-Mesnil,"7"
"8","8096","8160",Chalandry-Elaire,"7"
"8","8158","8160",EtrÃ©pigny,"7"
"8","8080","8430",Bouvellemont,"7"
"8","8076","8410",Boulzicourt,"7"
"8","8500","8270",Wignicourt,"7"
"8","8283","8430",Mazerny,"7"
"8","8041","8430",BaÃ¢lons,"7"
"8","8173","8160",Flize,"7"
"8","8422","8430",Singly,"7"
"8","8400","8160",Sapogne-et-FeuchÃ¨res,"7"
"8","8238","8130",Jonval,"7"
"8","8458","8130",Tourteron,"7"
"8","8387","8130",Saint-Loup-Terrier,"7"
"8","8374","8130",La Sabotterie,"7"
"59","59379","59252",Marcq-en-Ostrevent,"7"
"59","59002","59215",Abscon,"7"
"59","59192","59580",Emerchicourt,"5"
"59","59228","59169",FÃ©rin,"5"
"59","59390","59176",Masny,"4"
"59","59254","59234",Fressain,"7"
"59","59409","59234",Monchecourt,"6"
"59","59170","59187",Dechy,"3"
"59","59024","59165",Auberchicourt,"5"
"59","59276","59287",Guesnain,"6"
"59","59113","59490",Bruille-lez-Marchiennes,"7"
"59","59297","59171",HÃ©lesmes,"6"
"59","59574","59490",Somain,"2"
"59","59327","59167",Lallaing,"5"
"59","59642","59870",Warlaing,"6"
"59","59620","59234",Villers-au-Tertre,"7"
"59","59513","59169",Roucourt,"7"
"59","59008","59580",Aniche,"2"
"59","59329","59552",Lambres-lez-Douai,"2"
"59","59199","59169",Erchin,"7"
"59","59345","59287",Lewarde,"6"
"59","59178","59500",Douai,"2"
"59","59314","59171",Hornaing,"6"
"59","59501","59870",Rieulay,"6"
"59","59569","59450",Sin-le-Noble,"2"
"59","59234","59128",Flers-en-Escrebieux,"3"
"59","59007","59194",Anhiers,"7"
"59","59414","59182",Montigny-en-Ostrevent,"3"
"59","59284","59178",Hasnon,"7"
"59","59109","59178",Brillon,"6"
"59","59203","59171",Erre,"7"
"59","59637","59870",Wandignies-Hamage,"7"
"59","59028","59950",Auby,"7"
"59","59403","59178",Millonfosse,"6"
"59","59654","59119",Waziers,"3"
"59","59185","59176",Ecaillon,"5"
"59","59354","59182",Loffre,"7"
"59","59456","59146",Pecquencourt,"4"
"59","59227","59179",Fenain,"7"
"59","59629","59870",Vred,"6"
"59","59509","59286",Roost-Warendin,"4"
"59","59100","59178",Bousignies,"7"
"59","59449","59310",Orchies,"2"
"62","62249","62970",Courcelles-lÃ¨s-Lens,"5"
"8","8204","8130",Guincourt,"7"
"8","8117","8270",Chesnois-Auboncourt,"7"
"8","8402","8270",Saulces-Monclin,"7"
"8","8457","8090",Tournes,"7"
"8","8344","8290",Prez,"7"
"8","8389","8460",Saint-Marcel,"7"
"8","8288","8270",Mesmont,"7"
"8","8277","8290",Marlemont,"7"
"8","8206","8090",Ham-les-Moines,"7"
"8","8272","8460",Maranwez,"7"
"8","8125","8090",Cliron,"7"
"8","8254","8290",Liart,"7"
"8","8432","8090",Sury,"7"
"8","8499","8270",Wasigny,"7"
"8","8058","8090",Belval,"7"
"8","8167","8290",La FÃ©rÃ©e,"7"
"8","8257","8150",Logny-Bogny,"7"
"8","8216","8090",Haudrecy,"7"
"12","12011","12120",Arvieu,"7"
"12","12253","12410",Salles-Curan,"7"
"76","76153","76890",Calleville-les-Deux-Eglises,"7"
"15","15154","15800",Polminhac,"7"
"62","62097","62123",Beaumetz-lÃ¨s-Loges,"7"
"62","62085","62123",Basseux,"7"
"56","56006","56800",Augan,"7"
"56","56035","56140",Caro,"7"
"62","62686","62130",Ramecourt,"6"
"62","62436","62130",Herlin-le-Sec,"7"
"25","25526","25630",Sainte-Suzanne,"6"
"62","62726","62310",Ruisseauville,"7"
"25","25388","25200",MontbÃ©liard,"2"
"25","25170","25420",Courcelles-lÃ¨s-MontbÃ©liard,"7"
"27","27630","27800",Thibouville,"7"
"35","35172","35270",Meillac,"7"
"61","61307","61120",Neuville-sur-Touques,"7"
"50","50618","50330",Varouville,"7"
"36","36217","36210",SembleÃ§ay,"7"
"79","79223","79160",Puihardy,"7"
"35","35226","35720",Pleugueneuc,"3"
"76","76261","76440",La FertÃ©-Saint-Samson,"7"
"76","76426","76780",MÃ©sangueville,"7"
"36","36115","36210",Menetou-sur-Nahon,"7"
"22","22082","22100",Le HinglÃ©,"6"
"57","57536","57660",Petit-Tenquin,"7"
"57","57311","57660",Hellimer,"7"
"59","59504","59172",Roeulx,"7"
"59","59205","59124",Escaudain,"4"
"73","73300","73100",Tresserve,"2"
"73","73008","73100",Aix-les-Bains,"2"
"69","69259","69200",VÃ©nissieux,"1"
"61","61494","61160",Trun,"7"
"62","62363","62690",FrÃ©vin-Capelle,"7"
"95","95598","95230",Soisy-sous-Montmorency,"2"
"95","95428","95160",Montmorency,"2"
"3","3070","3440",Chavenon,"7"
"3","3214","3240",Rocles,"7"
"3","3046","3440",BuxiÃ¨res-les-Mines,"6"
"3","3260","3240",Saint-Sornin,"7"
"3","3183","3240",Le Montet,"7"
"3","3126","3270",Hauterive,"5"
"63","63400","63310",Saint-Sylvestre-Pragoulin,"6"
"76","76451","76130",Mont-Saint-Aignan,"1"
"76","76108","76230",Bois-Guillaume,"1"
"3","3266","3150",Sanssat,"6"
"3","3137","3150",Langy,"7"
"3","3023","3700",Bellerive-sur-Allier,"3"
"3","3044","3700",Brugheas,"7"
"3","3271","3700",Serbannes,"7"
"3","3030","3800",Biozat,"7"
"3","3031","3170",Bizeneuille,"7"
"3","3110","3110",Espinasse-Vozelle,"7"
"84","84049","84190",Gigondas,"7"
"84","84104","84110",Sablet,"6"
"3","3161","3420",Marcillat-en-Combraille,"7"
"63","63360","63330",Saint-Hilaire,"7"
"3","3231","3420",Saint-Fargeol,"7"
"3","3217","3170",Saint-Angel,"7"
"3","3305","3190",Verneix,"7"
"3","3098","3630",DÃ©sertines,"6"
"50","50394","50190",PÃ©riers,"5"
"50","50510","50190",Saint-Martin-d'Aubigny,"7"
"50","50505","50300",Saint-Loup,"7"
"50","50554","50300",Saint-Senier-sous-Avranches,"5"
"50","50411","50300",Ponts,"4"
"50","50489","50300",Saint-Jean-de-la-Haize,"7"
"50","50543","50220",Saint-Quentin-sur-le-Homme,"7"
"50","50025","50300",Avranches,"2"
"3","3135","3450",Lalizolle,"7"
"3","3262","3410",Saint-Victor,"4"
"3","3101","3410",DomÃ©rat,"3"
"3","3055","3380",La Chapelaude,"7"
"3","3294","3140",Ussel-d'Allier,"7"
"3","3278","3140",Taxat-Senat,"7"
"3","3292","3240",Tronget,"7"
"3","3053","3140",Chantelle,"7"
"3","3111","3190",Estivareilles,"7"
"3","3301","3190",Vaux,"4"
"3","3092","3240",Cressanges,"7"
"3","3112","3140",Etroussat,"7"
"3","3116","3140",Fourilles,"7"
"3","3041","3350",Le Brethon,"7"
"3","3127","3190",HÃ©risson,"7"
"3","3306","3200",Le Vernet,"3"
"3","3001","3200",Abrest,"6"
"94","94034","94260",Fresnes,"1"
"94","94065","94150",Rungis,"1"
"3","3315","3430",Villefranche-d'Allier,"7"
"3","3097","3170",Deneuille-les-Mines,"7"
"3","3191","3390",Murat,"7"
"3","3106","3310",Durdat-Larequille,"7"
"3","3007","3420",Arpheuilles-Saint-Priest,"7"
"3","3083","3500",Contigny,"7"
"3","3107","3450",Ebreuil,"7"
"23","23242","23320",Saint-Silvain-Montaigut,"7"
"23","23132","23320",Montaigut-le-Blanc,"7"
"3","3020","3390",Beaune-d'Allier,"7"
"63","63187","63700",Lapeyrouse,"7"
"71","71417","71460",Saint-Gengoux-le-National,"6"
"71","71515","71460",Sercy,"7"
"71","71272","71460",Malay,"7"
"78","78343","78350",Les Loges-en-Josas,"2"
"91","91312","91430",Igny,"2"
"91","91377","91300",Massy,"2"
"91","91477","91120",Palaiseau,"2"
"91","91363","91460",Marcoussis,"2"
"91","91679","91190",Villiers-le-BÃ¢cle,"4"
"78","78620","78117",Toussus-le-Noble,"2"
"78","78646","78000",Versailles,"2"
"92","92002","92160",Antony,"1"
"78","78143","78117",ChÃ¢teaufort,"2"
"91","91275","91940",Gometz-le-ChÃ¢tel,"2"
"91","91136","91160",Champlan,"2"
"78","78322","78350",Jouy-en-Josas,"2"
"78","78117","78530",Buc,"2"
"78","78297","78280",Guyancourt,"2"
"91","91471","91400",Orsay,"2"
"78","78640","78140",VÃ©lizy-Villacoublay,"2"
"91","91064","91570",BiÃ¨vres,"2"
"78","78356","78114",Magny-les-Hameaux,"2"
"91","91666","91140",Villejust,"2"
"91","91274","91400",Gometz-la-Ville,"2"
"91","91272","91190",Gif-sur-Yvette,"2"
"91","91645","91370",VerriÃ¨res-le-Buisson,"2"
"91","91661","91140",Villebon-sur-Yvette,"2"
"78","78575","78470",Saint-RÃ©my-lÃ¨s-Chevreuse,"2"
"91","91692","91940",Les Ulis,"2"
"91","91319","91640",Janvry,"3"
"91","91560","91940",Saint-Jean-de-Beauregard,"4"
"77","77258","77185",Lognes,"2"
"77","77337","77186",Noisiel,"2"
"3","3152","3330",Louroux-de-Bouble,"7"
"38","38485","38170",Seyssinet-Pariset,"1"
"38","38486","38180",Seyssins,"1"
"2","2340","2430",Gauchy,"3"
"2","2549","2100",Neuville-Saint-Amand,"5"
"59","59272","59153",Grand-Fort-Philippe,"4"
"76","76065","76870",Beaussault,"7"
"76","76432","76440",Mesnil-Mauger,"7"
"16","16073","16210",Chalais,"6"
"22","22341","22640",Tramain,"7"
"35","35091","35290",Le Crouais,"6"
"27","27102","27310",Bouquetot,"6"
"50","50379","50370",Notre-Dame-de-Livoye,"7"
"29","29102","29530",Landeleau,"6"
"29","29036","29530",Collorec,"7"
"22","22137","22340",MaÃ«l-Carhaix,"7"
"87","87040","87130",ChÃ¢teauneuf-la-ForÃªt,"7"
"87","87105","87130",Neuvic-Entier,"7"
"87","87134","87120",Sainte-Anne-Saint-Priest,"7"
"87","87194","87130",Sussac,"7"
"19","19119","19500",Lostanges,"7"
"10","10310","10140",Puits-et-Nuisement,"7"
"4","4037","4250",Le Caire,"7"
"4","4023","4250",Bayons,"7"
"4","4228","4250",Valavoire,"7"
"5","5174","5100",Val-des-PrÃ©s,"7"
"4","4134","4250",La Motte-du-Caire,"7"
"4","4057","4250",Clamensane,"7"
"4","4050","4250",ChÃ¢teaufort,"7"
"62","62756","62370",Sainte-Marie-Kerque,"7"
"7","7207","7120",Saint-Alban-Auriolles,"7"
"7","7053","7230",Chandolas,"7"
"7","7238","7230",Saint-Genest-de-Beauzon,"7"
"7","7110","7260",Joyeuse,"7"
"7","7171","7230",Payzac,"7"
"7","7017","7140",Les Assions,"7"
"13","13053","13370",Mallemort,"1"
"13","13049","13113",Lamanon,"1"
"13","13008","13121",Aurons,"4"
"13","13105","13560",SÃ©nas,"1"
"13","13115","13116",VernÃ¨gues,"3"
"13","13003","13980",Alleins,"1"
"33","33138","33230",Coutras,"2"
"9","9149","9200",Lacourt,"7"
"9","9214","9200",Moulis,"7"
"9","9055","9800",Bethmale,"7"
"9","9299","9140",Soueix-Rogalle,"7"
"9","9008","9200",Alos,"7"
"9","9291","9140",Sentenac-d'Oust,"7"
"33","33362","33910",Sablons,"6"
"17","17396","17540",Saint-Sauveur-d'Aunis,"3"
"17","17009","17540",Angliers,"6"
"17","17186","17540",Le GuÃ©-d'AllerÃ©,"4"
"17","17466","17540",VÃ©rines,"2"
"5","5012","5200",Baratier,"5"
"28","28365","28120",Sandarville,"6"
"19","19076","19140",Espartignac,"7"
"24","24189","33220",Fougueyrolles,"5"
"60","60461","60510",Nivillers,"7"
"60","60355","60510",Laversines,"4"
"60","60187","60850",Cuigy-en-Bray,"7"
"60","60477","60650",Ons-en-Bray,"4"
"62","62843","62310",Verchin,"7"
"62","62209","62310",Canlers,"7"
"35","35175","35330",Mernel,"7"
"56","56136","56380",Monteneuf,"7"
"35","35057","35330",La Chapelle-BouÃ«xic,"4"
"35","35174","35420",MellÃ©,"7"
"22","22026","22100",Calorguen,"7"
"64","64288","64170",Labastide-CÃ©zÃ©racq,"6"
"64","64554","64170",Viellenave-d'Arthez,"7"
"64","64207","64870",Escou,"7"
"64","64535","64360",Tarsacq,"6"
"64","64442","64360",Parbayse,"7"
"64","64151","64390",Burgaronne,"7"
"64","64376","64510",Meillon,"2"
"64","64037","64230",Arbus,"2"
"64","64467","64110",Rontignon,"2"
"64","64005","64360",Abos,"6"
"64","64067","64510",Assat,"5"
"64","64513","64390",Sauveterre-de-BÃ©arn,"7"
"64","64413","64510",Narcastet,"6"
"64","64198","64230",Denguin,"2"
"64","64170","64270",CastagnÃ¨de,"7"
"64","64205","64270",Escos,"7"
"64","64444","64800",Pardies-PiÃ©tat,"7"
"64","64389","64160",Monassut-Audiracq,"7"
"64","64183","64230",Caubios-Loos,"6"
"64","64423","64390",OraÃƒÂ s,"7"
"64","64469","64800",Saint-Abit,"7"
"64","64357","64350",LucarrÃ©,"7"
"64","64028","64350",Anoye,"7"
"64","64146","64450",Bournos,"7"
"64","64073","64230",Aubin,"7"
"64","64194","64160",CoslÃ©daÃƒÂ -Lube-Boast,"7"
"64","64070","64450",Astis,"6"
"64","64091","64510",Baliros,"7"
"64","64089","64460",Baleix,"7"
"64","64488","64160",Saint-Laurent-Bretagne,"7"
"64","64239","64160",Gerderest,"7"
"64","64054","64800",Arros-de-Nay,"6"
"64","64472","64160",Saint-Castin,"6"
"64","64002","64160",AbÃ¨re,"7"
"64","64203","64450",Doumy,"6"
"64","64415","64450",Navailles-Angos,"6"
"64","64184","64170",Cescau,"7"
"64","64290","64170",Labastide-MonrÃ©jeau,"6"
"21","21488","21330",PoinÃ§on-lÃ¨s-Larrey,"7"
"1","1001","1400",L'Abergement-ClÃ©menciat,"6"
"30","30238","30440",Saint-Bresson,"7"
"66","66170","66300",Sainte-Colombe-de-la-Commanderie,"7"
"16","16040","16480",Berneuil,"7"
"16","16256","16480",Passirac,"7"
"76","76601","76780",Saint-Lucien,"7"
"66","66047","66360",CaudiÃ¨s-de-Conflent,"6"
"76","76431","76780",Le Mesnil-Lieubray,"7"
"38","38124","38630",Corbelin,"5"
"38","38183","38490",Granieu,"6"
"44","44222","44522",La Roche-Blanche,"5"
"44","44134","44522",PouillÃ©-les-CÃ´teaux,"5"
"39","39132","39230",La Chaux-en-Bresse,"7"
"39","39194","39140",Desnes,"7"
"39","39160","39140",Commenailles,"7"
"39","39124","39230",Chaumergy,"7"
"39","39577","39230",Vincent-Froideville,"7"
"22","22129","22810",Loc-Envel,"7"
"22","22135","22540",Louargat,"6"
"22","22006","22140",Berhet,"7"
"22","22359","22420",TrÃ©grom,"6"
"22","22037","22160",La Chapelle-Neuve,"7"
"22","22269","22260",Runan,"7"
"22","22131","22780",Loguivy-Plougras,"7"
"22","22381","22450",TrÃ©zÃ©ny,"7"
"22","22141","22450",Mantallot,"7"
"22","22005","22810",Belle-Isle-en-Terre,"6"
"22","22042","22450",CoatrÃ©ven,"7"
"22","22090","22450",Kermaria-Sulard,"7"
"22","22265","22300",Rospez,"7"
"22","22110","22300",LanmÃ©rin,"7"
"22","22216","22810",Plougonver,"7"
"22","22228","22810",PlounÃ©vez-MoÃ«dec,"7"
"22","22028","22450",Camlez,"7"
"22","22324","22700",Saint-Quay-Perros,"4"
"22","22257","22450",Quemperven,"7"
"22","22117","22410",Lantic,"4"
"22","22338","22200",Squiffiec,"7"
"22","22293","22290",Saint-Gilles-les-Bois,"7"
"22","22063","22290",Gommenec'h,"7"
"22","22177","22290",PlÃ©guien,"7"
"22","22236","22290",Pludual,"6"
"22","22254","22140",Prat,"7"
"22","22207","22420",Plouaret,"7"
"22","22211","22300",Ploubezre,"7"
"22","22030","22300",CaouÃ«nnec-LanvÃ©zÃ©ac,"7"
"22","22182","22170",PlÃ©lo,"7"
"22","22212","22260",PlouÃ«c-du-Trieux,"7"
"22","22112","22290",Lannebert,"7"
"22","22057","22290",Le FaouÃ«t,"7"
"22","22340","22140",TonquÃ©dec,"7"
"22","22018","22140",BrÃ©lidy,"7"
"22","22356","22590",TrÃ©gomeur,"6"
"64","64396","64300",Mont,"7"
"64","64300","64170",Lacq,"5"
"22","22232","22410",Plourhan,"4"
"22","22004","22140",BÃ©gard,"4"
"22","22283","22260",Saint-Clet,"6"
"22","22248","22200",Pommerit-le-Vicomte,"7"
"22","22361","22290",TrÃ©guidel,"7"
"22","22108","22290",Lanleff,"7"
"22","22041","22140",Coatascorn,"7"
"22","22387","22420",Le Vieux-MarchÃ©,"7"
"22","22310","22140",Saint-Laurent,"7"
"22","22095","22140",LandebaÃ«ron,"7"
"22","22378","22290",TrÃ©vÃ©rec,"7"
"22","22370","22290",TrÃ©mÃ©ven,"7"
"22","22178","22290",PlÃ©hÃ©del,"6"
"22","22034","22140",Cavan,"7"
"22","22245","22140",Pluzunet,"7"
"16","16384","16360",TouvÃ©rac,"7"
"42","42302","42290",Sorbiers,"3"
"42","42330","42390",Villars,"3"
"42","42311","42580",La Tour-en-Jarez,"6"
"42","42223","42530",Saint-Genest-Lerpt,"1"
"42","42275","42270",Saint-Priest-en-Jarez,"3"
"42","42207","42400",Saint-Chamond,"1"
"42","42237","42650",Saint-Jean-Bonnefonds,"3"
"42","42097","42480",La Fouillouse,"3"
"42","42092","42580",L'Etrat,"3"
"42","42305","42350",La TalaudiÃ¨re,"1"
"63","63081","63600",ChampÃ©tiÃ¨res,"7"
"63","63341","63600",Saint-FerrÃ©ol-des-CÃ´tes,"7"
"28","28219","28480",Luigny,"6"
"50","50230","50690",Hardinvast,"6"
"12","12151","12460",MontÃ©zic,"7"
"12","12250","12460",Saint-Symphorien-de-ThÃ©niÃ¨res,"7"
"50","50596","50330",ThÃ©ville,"7"
"23","23149","23140",Parsac-Rimondeix,"7"
"23","23093","23230",Gouzon,"7"
"36","36096","36220",LingÃ©,"7"
"2","2006","2110",Aisonville-et-Bernoville,"7"
"2","2476","2630",Mennevret,"7"
"2","2061","2110",Becquigny,"7"
"2","2293","2110",Etaves-et-Bocquiaux,"7"
"2","2618","2110",PrÃ©mont,"7"
"2","2095","2110",Bohain-en-Vermandois,"7"
"2","2358","2110",Grougis,"7"
"2","2703","2110",Seboncourt,"7"
"2","2769","2110",Vaux-Andigny,"7"
"29","29093","29260",Kernilis,"6"
"29","29209","29860",Plouvien,"5"
"29","29035","29870",Coat-MÃ©al,"7"
"29","29208","29830",Plourin,"7"
"29","29268","29800",Saint-Thonan,"4"
"29","29175","29530",PlonÃ©vez-du-Faou,"5"
"29","29267","29520",Saint-Thois,"7"
"29","29033","29190",Le CloÃƒÂ®tre-Pleyben,"7"
"29","29142","29190",Lothey,"7"
"29","29115","29190",LannÃ©dern,"7"
"29","29141","29530",Loqueffret,"7"
"29","29229","29180",QuÃ©mÃ©nÃ©ven,"4"
"29","29025","29150",Cast,"5"
"29","29100","29260",Lanarvily,"7"
"29","29055","29260",Le FolgoÃ«t,"5"
"29","29047","29860",Le Drennec,"6"
"29","29020","29510",Briec,"5"
"62","62070","62127",Bailleul-aux-Cornailles,"7"
"29","29134","29180",Locronan,"5"
"29","29048","29510",Edern,"5"
"29","29106","29510",LandrÃ©varzec,"5"
"29","29248","29260",Saint-FrÃ©gant,"7"
"29","29299","29290",TrÃ©ouergat,"7"
"29","29162","29190",Pleyben,"3"
"29","29119","29290",LanrivoarÃ©,"7"
"29","29062","29190",GouÃ©zec,"7"
"29","29027","29520",ChÃ¢teauneuf-du-Faou,"4"
"29","29123","29190",Lennon,"7"
"29","29016","29190",Brasparts,"7"
"17","17281","17210",Polignac,"7"
"17","17099","17210",Chepniers,"7"
"74","74199","74140",Nernier,"2"
"74","74180","74140",Messery,"2"
"2","2422","2120",Lesquielles-Saint-Germain,"6"
"2","2757","2120",Vadencourt,"7"
"34","34326","34220",VÃ©lieux,"7"
"56","56134","56490",Mohon,"5"
"62","62767","62130",Saint-Pol-sur-Ternoise,"3"
"62","62416","62130",Hautecloque,"7"
"62","62795","62270",Sibiville,"7"
"62","62763","62130",Saint-Michel-sur-Ternoise,"7"
"62","62539","62130",Maisnil,"7"
"84","84016","84370",BÃ©darrides,"4"
"84","84039","84350",CourthÃ©zon,"4"
"62","62820","62127",Tincques,"7"
"62","62860","62127",Villers-Sir-Simon,"7"
"62","62061","62127",Averdoingt,"7"
"62","62027","62127",Ambrines,"7"
"61","61275","61240",Le Merlerault,"7"
"7","7096","7190",Gluiras,"7"
"7","7007","7440",AlboussiÃ¨re,"6"
"7","7323","7130",Toulaud,"4"
"7","7035","7440",Boffres,"7"
"7","7214","7240",Saint-Apollinaire-de-Rias,"7"
"7","7274","7190",Saint-Maurice-en-Chalencon,"7"
"7","7083","7360",DuniÃ¨re-sur-Eyrieux,"7"
"7","7129","7270",Lamastre,"6"
"7","7060","7240",ChÃ¢teauneuf-de-Vernoux,"7"
"7","7314","7240",Silhac,"7"
"7","7244","7240",Saint-Jean-Chambre,"7"
"7","7094","7800",Gilhac-et-Bruzac,"7"
"7","7218","7270",Saint-Basile,"7"
"7","7048","7240",Chalencon,"7"
"7","7278","7360",Saint-Michel-de-Chabrillanoux,"7"
"7","7237","7360",Saint-Fortunat-sur-Eyrieux,"7"
"7","7257","7240",Saint-Julien-le-Roux,"7"
"7","7338","7240",Vernoux-en-Vivarais,"7"
"7","7216","7270",Saint-BarthÃ©lemy-Grozon,"7"
"7","7030","7190",BeauvÃ¨ne,"7"
"7","7295","7190",Saint-Sauveur-de-Montagut,"5"
"7","7165","7160",Belsentes,"7"
"94","94081","94400",Vitry-sur-Seine,"1"
"77","77210","77130",La Grande-Paroisse,"3"
"10","10406","10390",VerriÃ¨res,"4"
"27","27601","27680",Saint-Samson-de-la-Roque,"6"
"77","77482","77130",Varennes-sur-Seine,"2"
"94","94002","94140",Alfortville,"1"
"94","94018","94220",Charenton-le-Pont,"1"
"10","10060","10450",BrÃ©viandes,"6"
